년(Annual),시도,시군구,계,전,답,과수원,목장용지,임야,광천지,염전,대,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
2018,경기,군포시,36416295.7,2634008.9,1337360.2,18567,43530,15440747.8,0,0,5747346.7,1557757.2,673087.6,82955.1,21699.3,641037.1,3791456.7,506229.8,29279,561967.9,139859.2,377302.2,17874,146389.8,1238915.1,976834.9,0,62751.8,5834.2,11582,351922.2
2018,경기,의왕시,53987838.9,5321437,2015567.3,60740.7,110003,30724327.3,0,0,4270141.9,525188.1,387474.5,92374.9,43986.4,59221,4829206.9,1832132.6,55759.5,647415.9,466812.8,1211664.4,7596,197051,464646.9,21450,0,138175.2,0,174028,331437.6
2018,경기,하남시,92992059.2,6019435.8,4586370.6,255676,2413902.7,48158130.6,0,0,7948357.8,360786,541780.8,111376.7,51514.6,351783,5646942.2,0,24905,10203970.4,838397.7,107171,0,1084687,1517066.9,767835.4,215,104106.9,4116,171058.7,1722472.4
2018,경기,용인시(계),591289209.7,40853621.3,68329954.2,265984.4,2778042,313118144.7,0,0,48464672.4,9745790.9,5203740.1,328317.1,264186.2,3678860.9,23139850.4,460696.4,677667.8,12426412.9,9233901.8,6463416,22090,625581.1,5325319.3,24207913.3,2077511,929748.8,17846,2260725.8,10389214.9
2018,경기,파주시,673207364.5,72365288.8,110336758.7,623646,2127806.1,303978611.2,0,0,31658318.9,17007910.9,1630757.8,428072.8,206419.6,1381183.9,24669170.7,1762920.8,1926765.6,47691756.9,13721392.3,1487131.6,107344,304301.6,5021728.6,5462694.4,974347.6,489927.6,24985.9,6789459.3,21028662.9
2018,경기,이천시,461402250.3,69661494.9,104064291.8,2350570.7,6570961,165972707.6,8,0,20676276,9230688.7,1379871.5,456753.7,162908.4,4463036.1,23524162.3,289463,1706431.3,15207905.1,11172236.8,1314182.2,22878.4,84016,628319.8,8724884.4,147328.9,527650.9,0,1460046.2,11603176.6
2018,경기,안성시,553398041.7,49855994.4,110466420.7,2573215,11526356.7,262041077.1,0,0,21094319.6,12749985.3,2293262.6,286954.8,285417.9,3735584.7,22500342.6,368810,1633378.6,12827324.6,13438570.3,7477242,38227,90724.3,1107968.3,7782669.3,281249.7,547031.2,0,2266709,6129206
2018,경기,김포시,276601538.4,24873172.5,60574508.5,1789070.9,740158.8,65515946,0,0,22321911.2,17931050.7,1413513.5,338286,181584.5,887863.6,17075849,0,1150674.3,36283455,8563415.8,1028465.8,85777,145141.7,5034426.2,1155474.8,125017,283356.7,536108,1186527,7380783.9
2018,경기,화성시,693924902.3,77778133.8,150548104.9,1880371.7,6036956.1,230481194.3,0,8265610,43387607.7,46879189.3,2893826.7,726353,440715.8,2011910.6,40577796.6,1525861,2506104,10423301.5,14828081.3,16440052.9,202866.5,150008.5,6740964.3,7208112.3,135216,798976.5,28828.5,1574442,19454316.5
2018,경기,광주시,430986231.2,26721295,25253929.1,538375,1205430,284527496,0,0,20237354.9,10068337.1,916655.5,77395.6,87817,4052419.7,13355193.5,0,116667,14432054.1,4656815.3,8140482,7805,85012,387569.2,8362695.2,18945,748902,187925,2331747,4467914
2018,경기,양주시,310335583.4,28790644.2,28916729,372914,2125339,175200092.5,0,0,16542990.3,11006422,1157241,206974.8,183872.7,978443.3,12330840.9,824792,803943,6551147.7,4460717.1,1473903.7,23443,244717,2432721.4,3171963.1,211931,395341.2,210635.2,959218.9,10758605.4
2018,경기,포천시,826652313.9,77303124.6,58957275.9,446221,3611809,556654663.5,172,0,19994403.1,17806164.4,1991424,177687.5,238941,802883,16147067.5,0,555790,22542797.5,11482337.2,2226786.5,80960,61523.3,268060.1,8430074.9,825306,492165.8,1881,1922614.5,23630180.6
2018,경기,여주시,608312725.4,69174649.2,98112367.6,1399986.8,4104101,299019260.3,0,0,17809072.8,6153941.6,1102918.2,273618.2,69825.1,2340543.4,23934330,31806,1874051.9,42726728,14053383.3,560555.7,55114.9,91922,512017.5,17129966.4,348102.6,698169,811,1571415.6,5164067.3
2018,강원,강원,16827911962.5,1029927448.7,548607203.3,10402529.1,64855513.9,13759781537.2,2429,0,186417033.4,27407859.6,19964828.2,2101301.8,1118530.4,6184637,276586590.3,16530333.5,18976012.2,380396078.9,139130129.7,134245392.7,616047.3,1747622.7,6206442.6,42787430.4,4352481,4332982.2,319655.7,9125779,135788132.7
2018,강원,춘천시,1116358004.1,66218755,32877439.4,1996924,2139790,839521291.3,0,0,20874190.5,2017502.1,3078925.7,297025.7,117113.9,392015.7,21986705.5,1076250.5,1254353.3,39457644.8,11539964.1,51797492.2,47097,71799.3,804084.5,8006796,926834.7,427361.8,58299.8,1467759.6,7904587.7
2018,강원,원주시,868267721.7,60650897.8,56981934.1,2671152.5,2824395.7,615744560.1,1412,0,27082995.5,5538901.9,2904166.7,264178.1,181221.1,1126428.3,27636825,2064431.5,2057515.8,26068595.4,8680740.1,1958094.6,20013,259132.3,2705919.4,3815551.8,597667,766646.6,86160.3,979976.9,14598208.2
2018,강원,강릉시,1040793379.2,52553383.5,49459287.9,1647194,1655192,834931443.5,980,0,19342599,3628422.6,2728752.5,202121.3,129245.7,763311.4,24842472.5,1486150.3,1280617.6,21740266.4,6656465.8,5147332.9,31915,195882,830237.6,1654692.4,37295,319987,26099.4,885556,8616475.9
2018,강원,동해시,180204937.3,9624141.4,4337866.2,147970,35649,134373320.1,0,0,6851516.8,4028694.6,616136.1,105844.4,82633.3,162466.9,7255488.4,1025271,330455.6,3699326.9,621159.9,844375.9,0,118421.3,213130,269525.7,147605.7,110639.3,0,203349,4999949.8
2018,강원,태백시,303530036.3,14109124.4,33603,5173,1967846.4,268486137.4,0,0,3957542.2,402606.8,465260.2,96115.3,25088,45275,4313706.7,1223490.1,26623,4565065.6,373240.4,239324,1392,126467.5,100207.3,170106,262377.1,108596.5,0,200323.6,2225344.8
2018,강원,속초시,105759304.6,4089900.3,4063039.1,284212,136693,77746800.9,37,0,6403442,320586.6,779719.7,88441.8,72992.7,80450.7,4223611.6,99695.6,190835,1667515.8,935233.8,1123931,0,89747,106397.8,838472.9,367124,108080.5,16579.2,12901,1912863.6
2018,강원,삼척시,1187155923,56474427,15003146.7,383878.5,996713.7,1043683140.7,0,0,8334440.1,1704025.5,1470639.8,111226,62576.1,155555.2,18717635.9,2309131,1064952.6,26636645.2,2733664.2,1144429,18411,98255,165335.8,2020100,15516,137177.7,21640,519049.6,3174210.7
2018,충북,충북,7407846534.8,644073901.8,617535477.1,51143207.4,28080624.6,4929982646.4,52,0,173860553.3,82729021.7,19847469.5,2034101.6,1509887,8407563.2,237683963.5,14106351.9,13078137.9,208399061.6,120564309.2,142821693.9,824661.2,2457509.6,12059349.3,16536271.8,2173726.2,4032806.6,439964.1,18861175,54603047.4
2018,충북,청주시(계),940910972.9,90008459.7,131858336.9,2650867.5,3996578.6,472877555.2,49,0,52731247,21715273.5,8623801.9,538460.1,410246,2276078.8,48464242.4,2698390.4,2762789.2,35179943.7,23097716.7,14657864.2,111284.1,1219299.5,5519900.4,2117286.9,218292,970116.7,104828.4,2432406.9,13669657.2
2018,충북,제천시,883435259.9,75625801.2,33890822,4182607.9,3488779.8,644185792.1,0,0,15589697.8,3584442.5,1992415.2,340209.6,257196.4,917373.9,23171715.5,2546639.3,1020352.6,21231437.4,6604028.4,35375048.3,27874,117866,748439.7,846791.1,452185,430209.6,8359.6,2033812.4,4765362.6
2018,충남,충남,8229199360.9,752503841.5,1690966470.9,52307546.2,47592842.5,4094046158.9,1709.6,15533368.1,273151922.6,122550454.3,23720538.7,3299643.8,2231998,11988540.9,297205418.8,9708358.4,23596336.6,216402523.9,218679063.7,195373305,2208157.3,4132315.5,15306029.3,19407365.6,2873520,5154023.5,4504138.3,26765316.4,97988452.6
2018,충남,천안시(계),636020041.4,52752871.8,94432775.1,16128123.6,7833162.9,310750496,97.8,0,38027130.1,22747928.1,5251120.5,378720.1,228669.7,1939948.4,26982630.8,1680705.4,1285715.6,15405394.2,11370685.4,4235874.4,25682.3,648449.1,3157011.4,4585212,423160,719056.1,3393985,2831829.9,8803605.7
2018,충남,공주시,864195334.4,54447827,101942900.3,1634267.4,2875543,602228026,216.7,0,20129252.3,4030802.1,1752436.6,227253.4,103842.5,731268,17503043.9,0,1733704.1,31448779.5,13312279,2382048.1,54546,266753.9,663296.5,1177993.7,317244,565666.2,40930.6,2732760,1892653.6
2018,충남,보령시,574075175.4,41708217,102899506.2,1208582.8,3474352.6,327325269.2,0,720832,16888203.9,3646362.9,977325.5,206921.3,99348.3,432380.2,21937080.6,1466703.1,1797772.3,7508714.4,12841084.7,15439644.9,134743,472966.6,661190.3,425343.5,306689.4,266104.1,21181.9,1744631.6,9464023.1
2018,충남,아산시,542786824.7,54758361.6,125829565.3,8315214.7,2561646.4,208278198.7,1224.4,0,26731635.2,23498325.7,3303405,451344.6,157804.3,1554666.1,21242798.4,1676599.2,1606616.3,15511987.2,13782594.6,22481714,107566.3,727868.1,2210386.1,2105373.2,70345,357960,418781,1407032.3,3637811
2018,충남,서산시,741308859.2,78638425,193387946.6,540574,3760479.9,289039066,0,4269540.7,21399341.4,17871540.4,1348934,361115.9,801329.7,1078169.8,25264077.9,0,2936176.2,9280531.2,19638293.4,42728183.6,641058,405770.4,1815815.7,1152560.3,288478.9,474208.2,136522,2656069.8,21394650.2
2018,충남,논산시,555161063.3,53701552.7,148154831.5,3123390.3,1865329.2,234326580,0,0,23238520.4,5265246.8,1949125.3,100108.7,130662.5,1064001.2,21811226.1,1100264.1,695965.1,21819830.4,19372911,7049162.1,158741.3,450688.9,299405.6,390894,47237,557309.5,39525,1697905.5,6750649.1
2018,충남,계룡시,60721465.9,2663263.8,3826224.2,101216,17975.6,39700917.3,0,0,2470676.7,351962.2,199823,27696.2,33525,74676.4,2185926.6,339153.8,98289.4,1088428.5,681400.4,209666.8,165,14758,225427.1,1190147,5165,41347.7,0,120608,5053026.2
2018,충남,당진시,705395320,70093101.4,211301037.1,1874065.8,4250968.1,229202420.6,0,3629623,23232032.7,23362902.2,1699146,456753.3,188774.2,1116114.1,34702176.7,0,2553886.7,9400696.5,28829600.4,40066017.6,162327.2,439271.7,2931906.4,2220282.8,57473,395933.9,3465.8,1915276,11310066.8
2018,전북,전북,8069069517.5,637850970.9,1503282630.7,13733648.1,39850991.4,4463123646.6,301.7,5628705,222716601.3,58539333.2,22012745.1,2305258.5,1451234.3,8563621.8,323233413.7,8794467.6,21319454.5,275550200.4,190048680.7,148677812.3,1644082.2,3244491.5,9551225.6,17855453,2995077.6,4150101.3,862595.4,19668616.6,62414156.5
2018,전북,전주시(계),206080596,15540689.5,37613773.5,598269,129672,66375498.6,0,0,32266761.2,3280359.6,5504078.3,332791.8,331535.2,591941.5,18416720.7,898476.8,1532205,9548908.9,3965513.1,1533749,36093.4,246539.4,2183065.8,952156.6,113904,693872.8,97788.4,361858,2934373.9
2018,전북,군산시,396422705.4,20372115.2,131719369,192496,562671.4,79096106.5,0,2832537,24670138,19274680.6,2975614.4,278727.2,185922.5,828375.2,24299334.8,1207495,2002954.2,36074963,13351128.2,9217808.3,82825,620005.1,2187896.2,2984236,50810,394520.2,19829,1168412.3,19771735.1
2018,전북,익산시,506541233.2,53304209.5,198653440.6,626446,2298157.9,111969919.3,0,0,27423334,11130898.9,2863287.9,226046,239969.2,1259627,31715210,1534303.8,2035875.2,22335158.6,22244068.4,3885686,206345.5,415250.7,1297273.2,1334635,287814.6,725890.7,408886,1514911.4,6604587.8
2018,전북,정읍시,692964294.8,74129118.1,173574988.7,586114.4,4725415.1,318754137.7,0,0,19865721.7,3761286.7,1617824,276384.9,91961.8,775619.1,28879513.2,1604451,2924223.6,15087678.6,23125765.3,13804623.9,107701.5,257347.2,632829.9,1834125.7,124482.9,269252.4,183469,1966334.5,4003923.9
2018,전북,남원시,752212995.6,41073273,125021210.5,2588579.2,6892136.1,471713597.9,0,0,14741841.1,2282839.9,1217645.4,186181.4,76986.2,534558.2,30534042.1,1360327.8,2152200.7,19986481.6,20121284.1,3437043.4,45173,77378.9,308312.4,1831067.8,657240,276579.1,89986,1389755.6,3617274.2
2018,전북,김제시,545842790.9,53961201.2,217692340.1,1372085.3,3403754.6,115497612.7,0,516300,19573313.9,5711105.2,1466882,240940.3,130809.6,1282363.7,28816548.5,670771.2,2438843.1,53140922.9,22073334.9,6745105.2,185909.9,164442,362070.7,1427147.2,206832,380938,0,2959061.3,5422155.4
2018,전남,전남,12343575972.8,1162693055,2039008716,40411457.3,69395260.6,6967487573.6,408,51093185.9,301807709.6,87683872.9,25313302.4,3703844.3,1872033.1,11856023.8,441894611,12048297.1,28159344.6,245541356.3,280031294.3,319340048.7,9247591.3,9553760.9,19293532.3,24306413.3,2638437,4849506.9,3482144.7,31665159.8,149198032.1
2018,전남,여수시,510635689,64194596.8,39129673.8,618836,1856105.2,301470037.4,0,3442,23702862.9,20754908.9,2041075.9,539847.3,744554.8,329987.4,22125509.8,1624108.8,675493.7,2590798,4609800.8,2766991.6,269568.7,611020.3,2922737.7,3555060.3,415749.3,449120.7,20795,1770946.1,10842059.8
2018,전남,순천시,910947389.6,55184645.2,104303567.9,2379224.8,4062290,617665642,25,1092243,22971685.6,4220157.3,2399432.7,355099.9,133957.1,682559.7,27152793.3,2070287.2,697295.2,12969017.6,14269417.6,24208092.8,53140,500735.6,2222531.9,3219756,100471,459980.7,64447,1794842.1,5714051.4
2018,전남,나주시,608427763.3,62089404.8,148768771.9,14289081.3,4196714.7,233461331.1,0,0,23494365.1,4054401,2122348.1,160304.3,72833.4,572685.9,27413354.5,757243,1672694,32968233.6,22258177.8,17663810.1,166107,125960.1,2204163.2,2550976.4,115260,278206.8,17658,1774949,5178728.2
2018,전남,광양시,463081076.1,19222395.2,47026262.5,354322,899395.6,299048599.2,0,56374,13349242.4,23584214.2,1303449.7,355731.8,120111.1,1093701.4,19162644.3,1650397.8,883000.5,12449863.6,4957070.8,3589648.8,25620,895087.5,1435585.8,510004.6,219389.9,175028.2,0,1270174,9443761.2
2018,경북,경북,19032867577.3,1246559602.8,1737012274.3,161647279.4,51941674.9,13577865047.1,515.2,0,329340202.7,114152837.3,32253084.9,2862829.5,1825709.4,15936767.6,419341430.2,20968676.5,30960839.3,566610346.4,350537711.1,182536791.8,1025627.7,2673841.6,11621884.8,29941065.1,3728027.1,5832901.9,1435712.8,59109130.5,75145765.4
2018,경북,포항시(계),1130049470.4,61404527.6,104213511.2,5886900.4,1732536,784793233.4,3,0,35028452,22984335.1,3420825.6,344141.6,217350.6,989130.8,31168936.1,593708,655179.8,28814296.4,18360879.4,6699914.9,215970,359091,1553915.3,1627358,106909,488381.3,8349,4025426.9,14356208
2018,경북,경주시,1324842528.6,71554598.8,159586101.1,4156529,8603659.5,886260493.3,86,0,32830695.3,16460892.4,3053355.5,324813.2,335653.6,1170538.3,36024000.4,2764996.2,3834259,34982211.7,25775376.8,13453831.7,79895,239543.7,1182585.4,6681605.2,1701484,597274.9,1138421,6366510,5683117.6
2018,경북,김천시,1009763791.8,66201543,113589710.2,13250096.1,3749930.3,694586279.2,0,0,19375859.5,5848617.4,1652361.1,93268.1,71776.5,701023.6,23294890.4,2335981.7,1366917.8,26247468.9,23443012.1,5213611.7,8252,73904.8,1375864.1,466701.5,25894,356222.5,37021,2672188.1,3725396.2
2018,경북,안동시,1522102023.3,126446732,91115104.1,13604254.3,3503092.1,1064279446.7,13,0,22088886.8,1936180.5,2494324.2,191309,91549.3,1173026,31203772.4,1384388.6,2246211.4,60160818,26817421.2,62152462.3,46987,299760.2,1152633.9,2946436.5,130444.3,325998.6,27370,3495577.3,2787823.6
2018,경북,구미시,615302284.2,36571461.7,90920725.4,3210538,1725504.3,341033931.8,0,0,23249588.8,17044838,2673937.6,262880.9,164888.7,505661.2,21610120.5,447042,2835566.1,42291488.7,17074395.2,3655999.2,25003,449156.9,1865319.4,2779957.3,124147,328100.2,0,1408047.7,3043984.6
2018,경북,영주시,670023593.2,71037625.7,71604825.1,14189871,2383846.7,432848142.3,0,0,14500582.6,2399670.5,1189334,154483.7,83696.3,1054876.7,17536952.6,1960729.6,394765.1,16503275.4,15209289.4,1487263.3,6009,35485,300419.2,358410.7,75087,274197.2,33461,1503998.7,2897295.4
2018,경북,영천시,919209670.8,53945424,92146615.2,19004811.7,2500651.7,624275837.8,0,0,16229157.9,7800157.8,1254689.8,168617.7,107047,973056.2,25795657.6,1502011.8,2422046.4,21662777.4,15825240.1,20623156.8,17618,149468.6,241636.3,2671626.1,7542,376988.5,5390,4317737,5184707.4
2018,경북,상주시,1254677914.9,85684616.1,178934350,8931478.2,5218806.6,829066550,0,0,21956723.9,2322346,1847239,131032.7,83446,1018465.6,29644773.8,688063,1568244.7,42735725.5,27403969.2,6622341.8,55830,80980.2,411677.7,1742875,68840,368220.5,28849,4978965.1,3083505.3
2018,경북,문경시,911858347.7,56664805.7,66006357.6,5785085.9,2057841.2,702193989.8,5,0,14301695.3,2191017.4,1155710.9,227908.1,42262.7,511554.3,18750944.2,903843.5,639748.8,17221638.4,13885982.8,2981747.9,67604.8,82499.8,353348.3,795997,40679,333037,20914,1749793,2892335.3
2018,경북,경산시,411761560.1,28498861.9,55009473.8,8407388,1565396,227132619.7,29.6,0,17093220.7,10164635.2,5649225.7,228016.6,142799.1,1150520,16135891.4,1503428.5,1076404.1,11757708.4,7259152.5,7540917.9,3124,300304.5,1303287.5,2219439.8,12658.3,353692.9,24936.8,2254660.6,4973766.6
2018,경남,경남,10540116574.5,595615978.7,1241519513.8,70494924,28533092.9,6988338032.3,248.5,228743,280266569.3,110119914.4,24218271.7,3457586,1519170.9,13632002.9,355540624.7,9061455.8,32840080.6,294919643.6,184468163.2,122633007.6,1432844.4,7258544.9,15308923.2,27222938,4818039.7,5203707.7,1878377.9,43276208.7,76309966.1
2018,경남,창원시(계),747920537.9,28331232.6,82697174.7,14978814.6,895507.8,425539033.2,20,0,48142403.3,25561068.8,5113371,563233.7,264500.2,728196.3,38249618.4,1835508.3,2164522.6,16021987.1,13698450.6,9357361.9,39681,1312355.2,4424578.5,3409975.3,215022,487186.4,73829.4,3229287.9,20586617.1
2018,경남,진주시,712858200.5,48166473.3,87643683.8,11830516.6,933623,415013697.6,3,0,24867230.5,3910588.5,3291595.9,269275.1,119408.5,928893.1,31403107.2,1329588.7,3638974.1,26582047.6,17308187.3,23776670.2,6361,338427.4,1881767.6,1570866.5,94885.5,392524.6,334,2906577.3,4652892.6
2018,경남,통영시,239847278.3,31669826.7,15804303.1,1136204.7,150668,154743151.1,0,29539,9713891.2,3667802.2,831263,81359,87413.1,325692,10692577.7,0,231109.3,587193.2,2445119.2,560791.5,276661,313476.8,529723.6,701571.8,75514,216810.6,582170,1738668.8,2654777.7
2018,경남,사천시,398672993.9,24704182.1,58916460.7,3375790.3,1922922.8,228907030.1,0,11504,13088042.6,5822792,863250.4,207419.7,82413.8,494685,18412045.2,362364,1083065.1,7944720.1,7191032,9735226.6,16798,668156.8,837564.4,2835174.7,134569,307718.3,80565.5,1688891.5,8978609.2
2018,경남,김해시,463430953.6,17975107,71594376.5,4532991.2,1458483.3,233667437.3,0,0,24860145.8,22538849.6,2413996.2,381719.9,281555,862914.3,27791463.6,1465928.5,2014885.2,24303743.3,10482611.7,1656006.4,25949,1110676.9,2245369.4,2519359,1030100.7,394231.7,178656,2662854.5,4981541.6
2018,경남,밀양시,798634877.1,47019211.8,114806180.9,5105218.4,1099630.3,515363617,3,0,18583387.6,4112022,1273493.4,213429.6,58438.9,1167107.2,20779491.3,1698801,4267348.2,32573934.9,13850015.7,6633195.2,44047.3,177466.4,545021.8,1773781.2,91304,436530.8,86964.9,4295259.2,2579975.1
2018,경남,거제시,402986561.7,23822848.6,39515148.8,1320665,275624,280870859.7,0,75328,16504336.4,5785979.4,1271228.6,172820.8,72224.5,394407.4,16000051.1,0,381354,2649071.9,3865324,2634376.1,209835,183079.6,508498.4,1050198.3,257922,313950.7,43740,1223012,3584677.4
2018,경남,양산시,485563946.4,11858529.1,28721008,1042473,4263338,358584075.7,0,0,16825738.1,9423868.8,2165686.6,322450.6,94539.4,1822761.6,15323043.4,1216593.3,822464.3,13930312.2,3269437.1,1280997.8,11526,1200940.2,1916288.5,5529072.3,419308.1,447293.5,461,1967433.4,3104306.4
2018,제주,제주,1850159471.3,357533597,6510326.6,162118790.6,153704091.3,867888566.9,24,0,74547518,3516260.6,6824004.9,1515118,398680.3,3527386,88374850.2,0,407469,24473332.7,3749635.8,3693571.5,2554294,1315480,3885213.3,32299578,3292134.9,1197758.7,577849,16611959.4,29641980.6
2018,제주,제주시,978694845.9,205256335,2528776.6,58337098.2,98703605.3,442348095,24,0,43629759.2,2287576.4,3889583.7,1212692.8,289437.3,2272969.5,49484066.7,0,229207,11190578.8,1318495.2,2487902.6,841992,994961.1,1952273,17926266.1,2557001.8,716726.7,564969,8586475,19087977.9
2018,제주,서귀포시,871464625.4,152277262,3981550,103781692.4,55000486,425540471.9,0,0,30917758.8,1228684.2,2934421.2,302425.2,109243,1254416.5,38890783.5,0,178262,13282753.9,2431140.6,1205668.9,1712302,320518.9,1932940.3,14373311.9,735133.1,481032,12880,8025484.4,10554002.7
2019,서울,서울,605237001.6,10343709.5,11558930.5,316898.4,388,138866324.6,0,0,219380866.6,2896699.9,24623760.7,1145558.3,558685.1,107331,79277391.6,7153714.8,3848031.5,52162079.2,3496641.8,1480801.2,0,1579693.6,21962646.1,1473741.5,211683.4,2370919.6,1588021.2,2335696.2,16496787.3
2019,서울,종로구,23913280.4,802858.5,0,0,0,9371495.4,0,0,8188456,0,907993.3,22241.6,6737.3,0,2369772.2,932.9,10946.9,278299.9,168499.7,0,0,85.2,318480.1,0,0,106946.4,1244517.4,11001,104016.6
2019,서울,중구,9959982.5,0,0,0,0,1291056.2,0,0,5289936.4,4359.6,393662.7,27567.5,7647.4,0,2148274.5,122766.1,0,29443.2,14669.9,0,0,28260.6,447384.9,25315,0,111955.9,10514.5,0,7168.1
2019,서울,용산구,21866383.5,38378.1,0,0,0,1602561,0,0,10087155.1,0,521997.4,18909.3,8602.8,1974.9,2481085.2,1231076.7,155993,4776816.5,97323.4,44896.3,0,401.8,119078,484.6,0,87968.3,1581.4,43594,546505.7
2019,서울,성동구,16859342.7,179325.3,22417,0,0,261872.2,0,0,6253787.7,479188,946133.8,10337.9,4419.9,11044.6,2256408.1,296516.7,356306.8,3775646,84511.8,99218.2,0,260169,544373.7,22067.5,177666,70700.1,0,12165,735067.4
2019,서울,광진구,17062948.5,26778,11122,0,0,2478699.4,0,0,6987464.9,91.2,1059375.8,18379.3,20125.6,0,2495694.1,3220.7,172645,2524435.2,69037.5,37065.4,0,288670.5,724643,36739,0,54459.9,0,8367,45935
2019,서울,동대문구,14215360.1,45824,15051,0,0,732792,0,0,7796603.6,3910,1312898,7118.8,18107.9,0,2637075.5,423774,139591,574142.8,77071.2,4324,0,724,309413.9,5826,0,86549.6,0,8054,16508.8
2019,서울,중랑구,18496071.4,447076,196507,233215.3,0,2642708.6,0,0,6951576.6,4234.9,648733.5,90773.5,18993,8281.3,2845217.9,415061,170716,908517.9,175072.9,73119.3,0,3958,991431.7,0,0,80479.6,0,1413631.2,176766.2
2019,서울,성북구,24574348.6,63623,54696,0,0,8112483.2,0,0,10263667.1,0,1629213.8,11352.3,25690.9,1443.3,2724129.9,141725,33528,532389.4,152257.2,1434,0,6102.7,521453.8,0,0,189281.7,2694,53874,53309.3
2019,서울,강북구,23600101.7,73067,31576,0,0,12584169.4,0,0,6609130.1,4290.4,551611.2,25974.1,16688.4,192,2000479.6,0,65,332302.9,87494.9,2092,0,22944,919774.5,0,9716,158048,0,73785,96701.2
2019,서울,도봉구,20660964.6,242640,98442,25546,0,9585844.2,0,0,6161812.6,27665.2,741891.7,90753.3,19807.5,5252,2083239.8,178087.9,15287.7,473462.8,176787,21,0,403.1,534398.4,61527,0,56614.7,0,4224,77256.7
2019,서울,노원구,35437537.9,202530,168697,17574.1,0,15455137.6,0,0,9325399,3087.7,2494089.8,26973.5,25538.7,3103,2823777.1,643033.1,126642,1113195,106196.1,39168,0,92668,761316.6,643825.7,0,137355.2,0,17441,1210789.7
2019,서울,은평구,29711420.5,546699.3,378685.5,0,0,13417506.1,0,0,9728387.5,2568,687389.8,69959.7,21342.5,0,2908089.5,163455,737,495718.5,273212.9,2791.5,0,35946.2,570633.2,5104,0,120634.7,1081,23498,257980.6
2019,서울,서대문구,17625637.5,74169,4564,0,0,4657544.4,0,0,7184307.5,0,2183847.8,19767,9493.1,0,2157129.3,210619.4,0,439062,72199.5,0,0,22777,442879.2,0,0,73234.4,119,56613,17311.9
2019,서울,마포구,23851343.1,308989.1,106638,0,0,372849.1,0,0,8581249.4,17024.7,711010.1,39890.5,12050.6,0,3473093.3,573947.7,222786.4,5756277.1,90390.4,88218.3,0,10150,2724848.5,0,6502.4,84961.9,263,10463,659739.6
2019,서울,양천구,17405710.1,107915,13740,0,0,1081393.8,0,0,8656452.7,5596.4,791657.4,179610.5,39473.5,0,3108671.2,235510.5,210259.9,446846,198856.3,149046.3,0,38586,1727039.2,146916.7,0,81543.8,0,974,185620.9
2019,서울,강서구,41436853.4,1324384.9,5299425.6,32560,0,2771662.9,0,0,10454762.6,170204,917389,108586.3,51289.6,15473.9,3994519.8,416630.9,613298.7,3689872,669389.2,189911.3,0,1420.9,1233114.4,37300.7,0,98784.7,3719,16053,9327100
2019,서울,구로구,20120106.3,489479,357943,0,0,3047907.4,0,0,8271885.1,586139.4,810173.2,28677.9,24317,4033,2858066.6,936694.8,67389.1,967891.9,292567.5,101146,0,27073,858735.1,1125,0,106422.6,0,14246,268193.7
